datetime,open,high,low,close,volume
2025-06-05 14:30:00+05:30,24731.8,24749.85,24712.9,24741.95,0
2025-06-05 14:35:00+05:30,24742.05,24742.9,24722.3,24738.25,0
2025-06-05 14:40:00+05:30,24739.9,24764.45,24732.0,24751.55,0
2025-06-05 14:45:00+05:30,24750.35,24768.6,24750.35,24760.15,0
2025-06-05 14:50:00+05:30,24759.9,24780.65,24747.05,24748.4,0
2025-06-05 14:55:00+05:30,24748.55,24753.05,24738.05,24739.9,0
2025-06-05 15:00:00+05:30,24742.8,24746.6,24727.1,24740.5,0
2025-06-05 15:05:00+05:30,24742.1,24747.9,24731.95,24747.05,0
2025-06-05 15:10:00+05:30,24746.15,24754.5,24733.8,24752.55,0
2025-06-05 15:15:00+05:30,24752.85,24769.4,24745.45,24767.45,0
2025-06-05 15:20:00+05:30,24767.95,24770.7,24757.1,24770.05,0
2025-06-05 15:25:00+05:30,24770.95,24775.4,24755.55,24761.1,0
2025-06-06 09:15:00+05:30,24748.7,24763.35,24723.25,24750.35,0
2025-06-06 09:20:00+05:30,24749.65,24755.85,24733.25,24747.6,0
2025-06-06 09:25:00+05:30,24747.75,24754.35,24729.05,24729.45,0
2025-06-06 09:30:00+05:30,24728.75,24732.15,24703.7,24708.45,0
2025-06-06 09:35:00+05:30,24708.85,24713.4,24686.9,24694.35,0
2025-06-06 09:40:00+05:30,24693.85,24704.85,24685.4,24687.35,0
2025-06-06 09:45:00+05:30,24687.55,24704.8,24681.05,24703.7,0
2025-06-06 09:50:00+05:30,24704.25,24709.15,24696.1,24704.45,0
2025-06-06 09:55:00+05:30,24703.85,24714.5,24700.2,24712.3,0
2025-06-06 10:00:00+05:30,24713.25,24715.25,24671.45,24687.4,0
2025-06-06 10:05:00+05:30,24687.0,24817.1,24682.2,24794.6,0
2025-06-06 10:10:00+05:30,24793.7,24799.4,24723.9,24750.6,0
2025-06-06 10:15:00+05:30,24750.25,24756.5,24735.75,24754.75,0
2025-06-06 10:20:00+05:30,24755.35,24792.65,24737.75,24788.85,0
2025-06-06 10:25:00+05:30,24787.25,24834.6,24786.3,24831.55,0
2025-06-06 10:30:00+05:30,24832.4,24868.6,24829.05,24860.55,0
2025-06-06 10:35:00+05:30,24860.9,24886.5,24845.55,24884.6,0
2025-06-06 10:40:00+05:30,24883.75,24925.95,24883.4,24912.5,0
2025-06-06 10:45:00+05:30,24912.55,24947.85,24909.4,24941.4,0
2025-06-06 10:50:00+05:30,24940.25,24943.05,24919.3,24930.85,0
2025-06-06 10:55:00+05:30,24930.3,24944.3,24921.85,24942.4,0
2025-06-06 11:00:00+05:30,24942.15,24974.65,24942.15,24970.45,0
2025-06-06 11:05:00+05:30,24972.05,24982.65,24966.8,24980.8,0
2025-06-06 11:10:00+05:30,24981.4,24983.9,24962.35,24983.05,0
2025-06-06 11:15:00+05:30,24982.65,24993.25,24972.9,24984.25,0
2025-06-06 11:20:00+05:30,24983.85,24987.8,24960.55,24969.55,0
2025-06-06 11:25:00+05:30,24969.2,24984.35,24966.65,24969.9,0
2025-06-06 11:30:00+05:30,24970.25,24983.6,24969.9,24979.25,0
2025-06-06 11:35:00+05:30,24979.2,24983.5,24975.2,24980.1,0
2025-06-06 11:40:00+05:30,24980.3,25008.25,24977.9,25006.35,0
2025-06-06 11:45:00+05:30,25006.6,25006.85,24993.4,24998.65,0
2025-06-06 11:50:00+05:30,25000.2,25008.85,24997.7,25007.2,0
2025-06-06 11:55:00+05:30,25007.35,25029.5,25007.2,25025.8,0
2025-06-06 12:00:00+05:30,25026.85,25028.4,25008.0,25011.85,0
2025-06-06 12:05:00+05:30,25011.7,25019.3,25010.7,25013.7,0
2025-06-06 12:10:00+05:30,25013.7,25017.95,24996.6,24998.85,0
2025-06-06 12:15:00+05:30,24998.55,24999.55,24982.15,24984.35,0
2025-06-06 12:20:00+05:30,24983.65,24986.95,24967.05,24982.15,0
2025-06-06 12:25:00+05:30,24982.25,24986.25,24975.4,24984.1,0
2025-06-06 12:30:00+05:30,24984.6,24994.85,24984.2,24987.55,0
2025-06-06 12:35:00+05:30,24988.4,24990.1,24969.05,24971.4,0
2025-06-06 12:40:00+05:30,24971.4,24986.25,24966.0,24981.1,0
2025-06-06 12:45:00+05:30,24981.7,24988.65,24977.6,24981.3,0
2025-06-06 12:50:00+05:30,24982.5,24987.25,24977.95,24982.85,0
2025-06-06 12:55:00+05:30,24982.2,24990.25,24980.4,24982.75,0
2025-06-06 13:00:00+05:30,24982.95,24991.05,24976.95,24979.1,0
2025-06-06 13:05:00+05:30,24979.2,24983.75,24968.0,24968.35,0
2025-06-06 13:10:00+05:30,24969.75,24979.15,24968.0,24969.05,0
2025-06-06 13:15:00+05:30,24969.45,24976.2,24965.15,24968.8,0
2025-06-06 13:20:00+05:30,24969.3,24979.45,24966.05,24975.45,0
2025-06-06 13:25:00+05:30,24975.4,24981.1,24972.8,24973.9,0
2025-06-06 13:30:00+05:30,24973.3,24980.6,24962.35,24980.0,0
2025-06-06 13:35:00+05:30,24980.15,24997.0,24978.45,24997.0,0
2025-06-06 13:40:00+05:30,24996.3,24997.7,24980.0,24981.75,0
2025-06-06 13:45:00+05:30,24982.15,24994.25,24974.8,24978.25,0
2025-06-06 13:50:00+05:30,24977.95,24981.35,24972.2,24975.05,0
2025-06-06 13:55:00+05:30,24975.55,24991.15,24972.3,24990.25,0
2025-06-06 14:00:00+05:30,24990.7,24994.5,24985.6,24992.1,0
2025-06-06 14:05:00+05:30,24992.15,24992.25,24978.85,24979.2,0
2025-06-06 14:10:00+05:30,24979.55,24991.3,24975.15,24990.0,0
2025-06-06 14:15:00+05:30,24989.7,25007.3,24989.4,25003.6,0
2025-06-06 14:20:00+05:30,25004.3,25021.75,24998.55,25016.6,0
2025-06-06 14:25:00+05:30,25016.7,25019.5,25006.45,25017.0,0
2025-06-06 14:30:00+05:30,25017.6,25018.25,24998.3,25002.45,0
2025-06-06 14:35:00+05:30,25002.65,25003.5,24986.75,24989.5,0
2025-06-06 14:40:00+05:30,24990.0,24997.15,24986.25,24988.45,0
2025-06-06 14:45:00+05:30,24988.85,25003.3,24983.2,25001.05,0
2025-06-06 14:50:00+05:30,25001.15,25004.75,24991.85,24994.75,0
2025-06-06 14:55:00+05:30,24994.7,25004.3,24993.05,24998.4,0
2025-06-06 15:00:00+05:30,24999.6,25013.4,24995.1,24996.5,0
2025-06-06 15:05:00+05:30,24997.2,25010.25,24994.3,25010.25,0
2025-06-06 15:10:00+05:30,25008.05,25008.1,24998.15,25002.1,0
2025-06-06 15:15:00+05:30,25001.5,25010.05,24996.75,25000.45,0
2025-06-06 15:20:00+05:30,25000.05,25004.5,24996.05,25004.5,0
2025-06-06 15:25:00+05:30,25003.65,25007.35,24992.65,25000.3,0
2025-06-09 09:15:00+05:30,25160.1,25160.1,25104.85,25108.6,0
2025-06-09 09:20:00+05:30,25107.6,25118.65,25087.3,25094.65,0
2025-06-09 09:25:00+05:30,25096.05,25129.8,25093.3,25095.35,0
2025-06-09 09:30:00+05:30,25093.9,25107.05,25082.05,25091.45,0
2025-06-09 09:35:00+05:30,25092.1,25103.9,25086.55,25089.4,0
2025-06-09 09:40:00+05:30,25090.0,25110.9,25077.15,25108.4,0
2025-06-09 09:45:00+05:30,25109.25,25116.0,25089.5,25107.0,0
2025-06-09 09:50:00+05:30,25106.1,25108.15,25097.0,25098.15,0
2025-06-09 09:55:00+05:30,25099.3,25102.2,25089.4,25100.9,0
2025-06-09 10:00:00+05:30,25101.5,25117.45,25094.65,25116.5,0
2025-06-09 10:05:00+05:30,25117.45,25124.35,25102.35,25107.55,0
2025-06-09 10:10:00+05:30,25106.75,25119.7,25106.6,25119.15,0
2025-06-09 10:15:00+05:30,25119.8,25123.8,25110.0,25115.45,0
2025-06-09 10:20:00+05:30,25115.3,25125.4,25111.35,25121.65,0
2025-06-09 10:25:00+05:30,25122.65,25129.4,25114.8,25123.65,0
2025-06-09 10:30:00+05:30,25123.55,25132.65,25121.2,25128.65,0
2025-06-09 10:35:00+05:30,25129.85,25129.85,25118.3,25122.95,0
2025-06-09 10:40:00+05:30,25123.6,25134.9,25120.9,25134.45,0
2025-06-09 10:45:00+05:30,25135.35,25140.4,25131.9,25137.75,0
2025-06-09 10:50:00+05:30,25138.15,25141.3,25134.45,25139.15,0
2025-06-09 10:55:00+05:30,25137.75,25140.4,25128.8,25128.95,0
2025-06-09 11:00:00+05:30,25128.85,25142.7,25127.7,25137.9,0
2025-06-09 11:05:00+05:30,25137.8,25140.75,25124.5,25126.95,0
2025-06-09 11:10:00+05:30,25125.6,25130.9,25121.6,25121.6,0
2025-06-09 11:15:00+05:30,25121.1,25128.2,25116.0,25120.05,0
2025-06-09 11:20:00+05:30,25121.3,25123.95,25113.55,25123.2,0
2025-06-09 11:25:00+05:30,25122.65,25123.9,25109.25,25109.75,0
2025-06-09 11:30:00+05:30,25109.3,25121.7,25109.3,25117.8,0
2025-06-09 11:35:00+05:30,25118.05,25128.1,25117.05,25121.4,0
2025-06-09 11:40:00+05:30,25123.1,25124.05,25107.4,25112.25,0
2025-06-09 11:45:00+05:30,25112.95,25114.55,25106.6,25112.65,0
2025-06-09 11:50:00+05:30,25112.95,25114.8,25103.35,25108.75,0
2025-06-09 11:55:00+05:30,25108.5,25112.9,25103.9,25112.2,0
2025-06-09 12:00:00+05:30,25112.4,25113.75,25102.3,25110.2,0
2025-06-09 12:05:00+05:30,25110.0,25112.85,25103.25,25110.3,0
2025-06-09 12:10:00+05:30,25110.5,25118.65,25109.7,25116.55,0
2025-06-09 12:15:00+05:30,25116.3,25118.2,25112.75,25116.05,0
2025-06-09 12:20:00+05:30,25116.1,25117.75,25104.95,25109.55,0
2025-06-09 12:25:00+05:30,25109.55,25118.75,25108.75,25116.4,0
2025-06-09 12:30:00+05:30,25117.15,25127.1,25114.5,25125.15,0
2025-06-09 12:35:00+05:30,25124.8,25127.85,25119.25,25122.45,0
2025-06-09 12:40:00+05:30,25122.55,25123.05,25115.25,25117.25,0
2025-06-09 12:45:00+05:30,25117.45,25118.4,25106.95,25109.55,0
2025-06-09 12:50:00+05:30,25109.95,25111.4,25105.45,25108.5,0
2025-06-09 12:55:00+05:30,25108.5,25111.85,25104.2,25107.55,0
2025-06-09 13:00:00+05:30,25108.3,25111.75,25104.1,25105.3,0
2025-06-09 13:05:00+05:30,25105.25,25111.0,25103.45,25109.85,0
2025-06-09 13:10:00+05:30,25109.35,25111.4,25105.0,25109.1,0
2025-06-09 13:15:00+05:30,25109.3,25117.1,25104.45,25104.5,0
2025-06-09 13:20:00+05:30,25104.45,25109.5,25098.45,25103.55,0
2025-06-09 13:25:00+05:30,25104.6,25110.25,25103.85,25106.15,0
2025-06-09 13:30:00+05:30,25106.6,25109.05,25099.05,25101.85,0
2025-06-09 13:35:00+05:30,25102.75,25109.35,25098.6,25106.75,0
2025-06-09 13:40:00+05:30,25107.4,25113.1,25103.55,25109.75,0
2025-06-09 13:45:00+05:30,25110.25,25113.85,25105.85,25110.55,0
2025-06-09 13:50:00+05:30,25111.25,25113.05,25104.65,25110.65,0
2025-06-09 13:55:00+05:30,25111.05,25116.05,25107.85,25109.3,0
2025-06-09 14:00:00+05:30,25109.6,25112.45,25104.2,25105.8,0
2025-06-09 14:05:00+05:30,25106.0,25110.45,25103.25,25104.1,0
2025-06-09 14:10:00+05:30,25103.95,25105.15,25088.35,25090.4,0
2025-06-09 14:15:00+05:30,25090.7,25099.55,25083.5,25097.9,0
2025-06-09 14:20:00+05:30,25097.45,25102.2,25085.85,25088.65,0
2025-06-09 14:25:00+05:30,25088.8,25098.85,25088.45,25096.2,0
2025-06-09 14:30:00+05:30,25096.65,25107.1,25096.65,25101.95,0
2025-06-09 14:35:00+05:30,25101.5,25107.25,25099.25,25100.55,0
2025-06-09 14:40:00+05:30,25100.0,25105.8,25099.1,25102.35,0
2025-06-09 14:45:00+05:30,25102.0,25104.45,25096.0,25099.3,0
2025-06-09 14:50:00+05:30,25099.5,25100.15,25094.65,25097.0,0
2025-06-09 14:55:00+05:30,25096.65,25099.55,25092.35,25098.25,0
2025-06-09 15:00:00+05:30,25098.7,25106.45,25095.8,25102.2,0
2025-06-09 15:05:00+05:30,25103.45,25104.65,25096.65,25102.85,0
2025-06-09 15:10:00+05:30,25105.0,25105.5,25099.35,25103.2,0
2025-06-09 15:15:00+05:30,25103.1,25105.55,25099.6,25101.85,0
2025-06-09 15:20:00+05:30,25103.35,25110.95,25100.3,25107.2,0
2025-06-09 15:25:00+05:30,25107.9,25108.2,25099.4,25103.1,0
2025-06-10 09:15:00+05:30,25196.05,25199.3,25122.0,25127.1,0
2025-06-10 09:20:00+05:30,25128.4,25140.2,25122.45,25138.45,0
2025-06-10 09:25:00+05:30,25138.65,25149.55,25085.4,25089.25,0
2025-06-10 09:30:00+05:30,25087.75,25119.2,25055.45,25115.4,0
2025-06-10 09:35:00+05:30,25114.95,25130.9,25101.8,25124.1,0
2025-06-10 09:40:00+05:30,25125.15,25126.75,25105.65,25109.05,0
2025-06-10 09:45:00+05:30,25108.2,25125.75,25103.6,25124.35,0
2025-06-10 09:50:00+05:30,25124.2,25142.0,25120.1,25126.45,0
2025-06-10 09:55:00+05:30,25127.7,25131.65,25125.95,25127.9,0
2025-06-10 10:00:00+05:30,25127.6,25150.1,25127.1,25147.15,0
2025-06-10 10:05:00+05:30,25147.8,25157.6,25140.25,25150.0,0
2025-06-10 10:10:00+05:30,25149.05,25157.95,25141.65,25156.9,0
2025-06-10 10:15:00+05:30,25156.5,25158.8,25149.7,25158.8,0
2025-06-10 10:20:00+05:30,25157.05,25163.75,25143.45,25145.25,0
2025-06-10 10:25:00+05:30,25143.5,25147.55,25133.2,25134.8,0
2025-06-10 10:30:00+05:30,25134.55,25141.35,25127.55,25140.75,0
2025-06-10 10:35:00+05:30,25141.0,25152.85,25140.65,25149.6,0
2025-06-10 10:40:00+05:30,25149.85,25153.8,25145.85,25149.2,0
2025-06-10 10:45:00+05:30,25148.75,25150.4,25134.45,25140.7,0
2025-06-10 10:50:00+05:30,25140.4,25140.75,25105.25,25113.45,0
2025-06-10 10:55:00+05:30,25113.95,25119.0,25099.8,25112.6,0
2025-06-10 11:00:00+05:30,25112.3,25118.3,25109.65,25116.8,0
2025-06-10 11:05:00+05:30,25116.25,25128.2,25115.85,25126.85,0
2025-06-10 11:10:00+05:30,25126.15,25129.1,25118.55,25127.7,0
2025-06-10 11:15:00+05:30,25127.8,25128.7,25121.25,25124.05,0
2025-06-10 11:20:00+05:30,25123.55,25124.9,25115.5,25124.2,0
2025-06-10 11:25:00+05:30,25124.45,25131.5,25123.05,25126.0,0
2025-06-10 11:30:00+05:30,25126.15,25134.15,25124.5,25127.25,0
2025-06-10 11:35:00+05:30,25127.7,25136.65,25126.9,25132.9,0
2025-06-10 11:40:00+05:30,25133.05,25135.6,25129.7,25134.8,0
2025-06-10 11:45:00+05:30,25134.9,25143.9,25134.1,25141.0,0
2025-06-10 11:50:00+05:30,25140.6,25143.15,25136.65,25142.1,0
2025-06-10 11:55:00+05:30,25142.15,25147.45,25139.2,25145.7,0
2025-06-10 12:00:00+05:30,25145.85,25150.5,25139.6,25145.8,0
2025-06-10 12:05:00+05:30,25143.2,25146.2,25137.35,25142.85,0
2025-06-10 12:10:00+05:30,25142.7,25145.0,25132.4,25133.5,0
2025-06-10 12:15:00+05:30,25133.4,25135.6,25127.4,25129.0,0
2025-06-10 12:20:00+05:30,25129.35,25129.4,25120.9,25123.05,0
2025-06-10 12:25:00+05:30,25123.05,25126.25,25120.0,25122.85,0
2025-06-10 12:30:00+05:30,25122.8,25133.35,25121.2,25129.45,0
2025-06-10 12:35:00+05:30,25124.9,25135.45,25124.9,25133.8,0
2025-06-10 12:40:00+05:30,25133.8,25138.65,25127.55,25136.5,0
2025-06-10 12:45:00+05:30,25136.05,25138.75,25129.9,25133.1,0
2025-06-10 12:50:00+05:30,25132.8,25135.35,25129.0,25134.75,0
2025-06-10 12:55:00+05:30,25134.75,25139.35,25132.6,25137.3,0
2025-06-10 13:00:00+05:30,25137.5,25142.75,25135.5,25140.25,0
2025-06-10 13:05:00+05:30,25138.8,25140.3,25131.25,25132.2,0
2025-06-10 13:10:00+05:30,25132.35,25135.05,25125.5,25130.5,0
2025-06-10 13:15:00+05:30,25127.65,25132.2,25124.15,25127.3,0
2025-06-10 13:20:00+05:30,25127.55,25130.25,25121.15,25127.6,0
2025-06-10 13:25:00+05:30,25127.35,25133.85,25123.5,25130.1,0
2025-06-10 13:30:00+05:30,25130.7,25135.25,25127.05,25132.9,0
2025-06-10 13:35:00+05:30,25132.8,25139.75,25129.2,25138.9,0
2025-06-10 13:40:00+05:30,25138.1,25140.85,25128.85,25129.15,0
2025-06-10 13:45:00+05:30,25128.9,25131.75,25123.75,25131.1,0
2025-06-10 13:50:00+05:30,25131.5,25136.3,25129.25,25135.85,0
2025-06-10 13:55:00+05:30,25136.2,25137.1,25123.95,25127.35,0
2025-06-10 14:00:00+05:30,25126.7,25130.1,25123.75,25127.45,0
2025-06-10 14:05:00+05:30,25127.2,25132.65,25121.7,25129.7,0
2025-06-10 14:10:00+05:30,25129.35,25130.75,25123.2,25127.55,0
2025-06-10 14:15:00+05:30,25126.4,25129.25,25121.1,25124.1,0
2025-06-10 14:20:00+05:30,25124.0,25125.9,25119.4,25123.8,0
2025-06-10 14:25:00+05:30,25123.1,25129.0,25117.95,25123.9,0
2025-06-10 14:30:00+05:30,25123.25,25124.75,25117.4,25121.5,0
2025-06-10 14:35:00+05:30,25121.7,25127.25,25116.1,25122.05,0
2025-06-10 14:40:00+05:30,25122.1,25124.0,25104.35,25112.8,0
2025-06-10 14:45:00+05:30,25112.9,25113.9,25104.15,25112.85,0
2025-06-10 14:50:00+05:30,25112.4,25119.3,25106.35,25110.55,0
2025-06-10 14:55:00+05:30,25110.45,25112.15,25098.7,25102.4,0
2025-06-10 15:00:00+05:30,25102.5,25107.25,25093.5,25093.75,0
2025-06-10 15:05:00+05:30,25093.65,25121.35,25086.15,25119.7,0
2025-06-10 15:10:00+05:30,25120.7,25122.5,25103.8,25104.7,0
2025-06-10 15:15:00+05:30,25103.95,25111.8,25101.2,25109.55,0
2025-06-10 15:20:00+05:30,25108.85,25109.45,25100.25,25100.8,0
2025-06-10 15:25:00+05:30,25101.3,25104.65,25087.7,25091.5,0
2025-06-11 09:15:00+05:30,25134.15,25136.2,25081.3,25128.2,0
2025-06-11 09:20:00+05:30,25127.6,25137.55,25115.05,25119.9,0
2025-06-11 09:25:00+05:30,25120.3,25137.0,25117.7,25136.65,0
2025-06-11 09:30:00+05:30,25135.95,25144.05,25128.4,25141.85,0
2025-06-11 09:35:00+05:30,25141.65,25150.4,25122.35,25125.1,0
2025-06-11 09:40:00+05:30,25124.4,25126.2,25115.85,25126.2,0
2025-06-11 09:45:00+05:30,25125.8,25135.85,25112.45,25132.5,0
2025-06-11 09:50:00+05:30,25132.3,25139.25,25129.2,25136.45,0
2025-06-11 09:55:00+05:30,25137.0,25148.25,25133.3,25145.7,0
2025-06-11 10:00:00+05:30,25145.65,25154.2,25145.65,25152.5,0
2025-06-11 10:05:00+05:30,25153.05,25158.35,25144.35,25157.45,0
2025-06-11 10:10:00+05:30,25157.9,25158.95,25146.05,25146.35,0
2025-06-11 10:15:00+05:30,25147.15,25154.25,25146.6,25152.1,0
2025-06-11 10:20:00+05:30,25152.25,25153.1,25138.6,25139.7,0
2025-06-11 10:25:00+05:30,25140.5,25141.5,25132.4,25138.85,0
2025-06-11 10:30:00+05:30,25138.3,25150.95,25135.25,25148.7,0
2025-06-11 10:35:00+05:30,25148.85,25150.75,25141.65,25145.65,0
2025-06-11 10:40:00+05:30,25145.4,25173.75,25144.8,25173.3,0
2025-06-11 10:45:00+05:30,25173.15,25188.85,25169.0,25172.4,0
2025-06-11 10:50:00+05:30,25172.0,25174.2,25168.4,25169.75,0
2025-06-11 10:55:00+05:30,25168.55,25178.25,25168.55,25173.9,0
2025-06-11 11:00:00+05:30,25174.25,25176.45,25167.3,25171.85,0
2025-06-11 11:05:00+05:30,25171.0,25183.75,25170.85,25176.65,0
2025-06-11 11:10:00+05:30,25176.85,25182.2,25173.65,25180.8,0
2025-06-11 11:15:00+05:30,25180.45,25203.95,25179.25,25193.05,0
2025-06-11 11:20:00+05:30,25193.6,25196.6,25188.2,25191.25,0
2025-06-11 11:25:00+05:30,25191.4,25196.85,25181.7,25186.2,0
2025-06-11 11:30:00+05:30,25185.75,25193.65,25185.65,25190.3,0
2025-06-11 11:35:00+05:30,25190.4,25193.75,25187.2,25192.8,0
2025-06-11 11:40:00+05:30,25192.95,25193.6,25185.5,25187.8,0
2025-06-11 11:45:00+05:30,25187.55,25194.2,25184.55,25193.4,0
2025-06-11 11:50:00+05:30,25193.05,25215.35,25190.55,25214.9,0
2025-06-11 11:55:00+05:30,25214.9,25215.95,25205.65,25210.55,0
2025-06-11 12:00:00+05:30,25210.15,25213.0,25205.0,25211.9,0
2025-06-11 12:05:00+05:30,25211.6,25213.25,25208.65,25209.9,0
2025-06-11 12:10:00+05:30,25209.9,25213.2,25204.05,25205.95,0
2025-06-11 12:15:00+05:30,25206.2,25209.15,25201.5,25207.15,0
2025-06-11 12:20:00+05:30,25206.2,25220.4,25205.0,25214.8,0
2025-06-11 12:25:00+05:30,25214.85,25216.45,25203.9,25206.05,0
2025-06-11 12:30:00+05:30,25205.75,25207.1,25193.6,25195.5,0
2025-06-11 12:35:00+05:30,25194.95,25198.45,25186.3,25187.5,0
2025-06-11 12:40:00+05:30,25187.9,25202.7,25187.05,25199.55,0
2025-06-11 12:45:00+05:30,25198.8,25210.85,25196.85,25209.65,0
2025-06-11 12:50:00+05:30,25209.2,25222.0,25208.75,25220.7,0
2025-06-11 12:55:00+05:30,25220.15,25222.4,25211.55,25214.75,0
2025-06-11 13:00:00+05:30,25215.05,25220.1,25209.6,25209.8,0
2025-06-11 13:05:00+05:30,25209.95,25216.45,25208.0,25212.65,0
2025-06-11 13:10:00+05:30,25212.2,25214.35,25207.25,25208.05,0
2025-06-11 13:15:00+05:30,25207.95,25214.2,25199.25,25208.1,0
2025-06-11 13:20:00+05:30,25208.35,25210.8,25195.95,25198.85,0
2025-06-11 13:25:00+05:30,25197.4,25199.8,25171.4,25171.65,0
2025-06-11 13:30:00+05:30,25171.4,25173.5,25159.25,25164.2,0
2025-06-11 13:35:00+05:30,25164.15,25173.8,25163.0,25167.95,0
2025-06-11 13:40:00+05:30,25168.35,25170.45,25155.3,25155.65,0
2025-06-11 13:45:00+05:30,25155.25,25155.25,25123.6,25128.9,0
2025-06-11 13:50:00+05:30,25128.2,25132.3,25108.85,25108.85,0
2025-06-11 13:55:00+05:30,25108.8,25151.85,25108.15,25145.7,0
2025-06-11 14:00:00+05:30,25144.85,25144.85,25130.95,25133.1,0
2025-06-11 14:05:00+05:30,25133.35,25135.15,25117.1,25117.75,0
2025-06-11 14:10:00+05:30,25117.1,25129.0,25116.25,25127.85,0
2025-06-11 14:15:00+05:30,25127.3,25141.15,25125.8,25138.55,0
2025-06-11 14:20:00+05:30,25138.5,25151.35,25137.9,25150.45,0
2025-06-11 14:25:00+05:30,25149.2,25153.3,25136.75,25142.6,0
2025-06-11 14:30:00+05:30,25142.4,25146.85,25140.2,25141.15,0
2025-06-11 14:35:00+05:30,25141.05,25142.95,25130.6,25137.25,0
2025-06-11 14:40:00+05:30,25136.95,25140.45,25133.45,25135.2,0
2025-06-11 14:45:00+05:30,25134.65,25144.3,25132.4,25138.05,0
2025-06-11 14:50:00+05:30,25138.8,25157.6,25137.85,25150.85,0
2025-06-11 14:55:00+05:30,25151.25,25154.65,25144.2,25144.9,0
2025-06-11 15:00:00+05:30,25144.6,25154.85,25143.65,25146.4,0
2025-06-11 15:05:00+05:30,25145.75,25149.35,25140.25,25147.95,0
2025-06-11 15:10:00+05:30,25149.35,25150.15,25143.45,25144.95,0
2025-06-11 15:15:00+05:30,25145.0,25146.7,25134.95,25136.0,0
2025-06-11 15:20:00+05:30,25136.8,25138.95,25129.0,25129.0,0
2025-06-11 15:25:00+05:30,25129.95,25135.4,25124.95,25126.8,0
2025-06-12 09:15:00+05:30,25164.45,25170.75,25117.6,25164.05,0
2025-06-12 09:20:00+05:30,25164.9,25175.7,25149.25,25173.9,0
2025-06-12 09:25:00+05:30,25173.5,25180.1,25164.05,25173.7,0
2025-06-12 09:30:00+05:30,25173.65,25191.9,25168.75,25189.05,0
2025-06-12 09:35:00+05:30,25188.3,25196.2,25146.3,25149.9,0
2025-06-12 09:40:00+05:30,25149.7,25149.7,25099.95,25103.5,0
2025-06-12 09:45:00+05:30,25103.45,25114.45,25083.45,25108.95,0
2025-06-12 09:50:00+05:30,25107.85,25126.55,25105.25,25118.45,0
2025-06-12 09:55:00+05:30,25118.35,25119.0,25091.55,25093.25,0
2025-06-12 10:00:00+05:30,25093.2,25096.55,25064.8,25077.05,0
2025-06-12 10:05:00+05:30,25077.8,25107.4,25073.25,25103.55,0
2025-06-12 10:10:00+05:30,25102.95,25108.3,25095.5,25096.8,0
2025-06-12 10:15:00+05:30,25096.6,25101.05,25084.95,25090.7,0
2025-06-12 10:20:00+05:30,25091.2,25098.75,25073.05,25098.05,0
2025-06-12 10:25:00+05:30,25097.65,25111.7,25097.05,25103.8,0
2025-06-12 10:30:00+05:30,25104.0,25115.75,25093.3,25096.05,0
2025-06-12 10:35:00+05:30,25095.75,25101.3,25089.85,25095.85,0
2025-06-12 10:40:00+05:30,25096.4,25099.2,25041.55,25044.65,0
2025-06-12 10:45:00+05:30,25043.7,25063.85,25042.85,25058.3,0
2025-06-12 10:50:00+05:30,25058.75,25065.15,25051.75,25055.65,0
2025-06-12 10:55:00+05:30,25055.75,25059.15,25046.0,25054.5,0
2025-06-12 11:00:00+05:30,25054.75,25062.9,25051.0,25057.05,0
2025-06-12 11:05:00+05:30,25058.9,25060.55,25048.55,25055.25,0
2025-06-12 11:10:00+05:30,25055.6,25058.85,25037.55,25046.15,0
2025-06-12 11:15:00+05:30,25045.85,25069.75,25039.7,25069.75,0
2025-06-12 11:20:00+05:30,25067.45,25083.7,25064.35,25076.55,0
2025-06-12 11:25:00+05:30,25076.95,25092.75,25074.65,25077.65,0
2025-06-12 11:30:00+05:30,25078.25,25078.95,25054.5,25055.75,0
2025-06-12 11:35:00+05:30,25054.8,25058.05,25025.1,25032.15,0
2025-06-12 11:40:00+05:30,25031.75,25040.3,25020.4,25035.6,0
2025-06-12 11:45:00+05:30,25035.65,25043.2,25031.0,25042.6,0
2025-06-12 11:50:00+05:30,25043.2,25044.1,25035.25,25037.35,0
2025-06-12 11:55:00+05:30,25037.85,25038.95,25029.05,25029.95,0
2025-06-12 12:00:00+05:30,25029.15,25042.35,25009.35,25022.9,0
2025-06-12 12:05:00+05:30,25022.05,25036.15,25020.95,25034.25,0
2025-06-12 12:10:00+05:30,25034.1,25040.15,25032.8,25039.15,0
2025-06-12 12:15:00+05:30,25039.35,25043.7,25033.15,25039.4,0
2025-06-12 12:20:00+05:30,25039.5,25049.15,25035.25,25044.8,0
2025-06-12 12:25:00+05:30,25044.5,25045.3,25033.3,25035.25,0
2025-06-12 12:30:00+05:30,25035.35,25062.8,25035.05,25059.15,0
2025-06-12 12:35:00+05:30,25059.3,25062.2,25036.75,25043.65,0
2025-06-12 12:40:00+05:30,25043.9,25059.95,25043.05,25057.2,0
2025-06-12 12:45:00+05:30,25057.45,25070.1,25048.0,25069.95,0
2025-06-12 12:50:00+05:30,25069.85,25074.5,25061.5,25063.0,0
2025-06-12 12:55:00+05:30,25063.25,25063.3,25034.5,25040.6,0
2025-06-12 13:00:00+05:30,25040.95,25043.2,25021.65,25030.15,0
